[rosmaster.main][INFO] 2017-10-09 10:13:57,128: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2017-10-09 10:13:57,128: Starting ROS Master Node
[rosmaster.master][INFO] 2017-10-09 11:52:33,849: +PUB [/tf] /project2_solution http://ip-172-31-19-100:34315/
[rosmaster.master][INFO] 2017-10-09 11:52:34,360: -PUB [/rosout] /project2_solution http://ip-172-31-19-100:34315/
[rosmaster.master][INFO] 2017-10-09 11:52:34,363: -PUB [/tf] /project2_solution http://ip-172-31-19-100:34315/
[rosmaster.master][INFO] 2017-10-09 11:52:34,367: -SERVICE [/project2_solution/get_loggers] /project2_solution rosrpc://ip-172-31-19-100:48045
[rosmaster.master][INFO] 2017-10-09 11:52:34,371: -SERVICE [/project2_solution/set_logger_level] /project2_solution rosrpc://ip-172-31-19-100:48045
[rosmaster.master][INFO] 2017-10-09 11:52:56,471: +PUB [/rosout] /project2_solution http://ip-172-31-19-100:41721/
[rosmaster.master][INFO] 2017-10-09 11:52:56,522: +SERVICE [/project2_solution/get_loggers] /project2_solution http://ip-172-31-19-100:41721/
[rosmaster.master][INFO] 2017-10-09 11:52:56,526: +SERVICE [/project2_solution/set_logger_level] /project2_solution http://ip-172-31-19-100:41721/
[rosmaster.master][INFO] 2017-10-09 11:52:56,531: +PUB [/tf] /project2_solution http://ip-172-31-19-100:41721/
[rosmaster.master][INFO] 2017-10-09 11:53:51,753: +PUB [/rosout] /project2_solution http://ip-172-31-19-100:47688/
[rosmaster.master][INFO] 2017-10-09 11:53:51,779: +SERVICE [/project2_solution/get_loggers] /project2_solution http://ip-172-31-19-100:47688/
[rosmaster.master][INFO] 2017-10-09 11:53:51,784: +SERVICE [/project2_solution/set_logger_level] /project2_solution http://ip-172-31-19-100:47688/
[rosmaster.master][INFO] 2017-10-09 11:53:51,789: +PUB [/tf] /project2_solution http://ip-172-31-19-100:47688/
[rosmaster.master][INFO] 2017-10-09 11:53:54,046: -PUB [/rosout] /project2_solution http://ip-172-31-19-100:47688/
[rosmaster.master][INFO] 2017-10-09 11:53:54,050: -PUB [/tf] /project2_solution http://ip-172-31-19-100:47688/
[rosmaster.master][INFO] 2017-10-09 11:53:54,054: -SERVICE [/project2_solution/get_loggers] /project2_solution rosrpc://ip-172-31-19-100:38469
[rosmaster.master][INFO] 2017-10-09 11:53:54,058: -SERVICE [/project2_solution/set_logger_level] /project2_solution rosrpc://ip-172-31-19-100:38469
[rosmaster.master][INFO] 2017-10-09 11:54:29,664: +PUB [/rosout] /project2_solution http://ip-172-31-19-100:46091/
[rosmaster.master][INFO] 2017-10-09 11:54:29,674: +SERVICE [/project2_solution/get_loggers] /project2_solution http://ip-172-31-19-100:46091/
[rosmaster.master][INFO] 2017-10-09 11:54:29,678: +SERVICE [/project2_solution/set_logger_level] /project2_solution http://ip-172-31-19-100:46091/
[rosmaster.master][INFO] 2017-10-09 11:54:29,682: +PUB [/tf] /project2_solution http://ip-172-31-19-100:46091/
[rosmaster.master][INFO] 2017-10-09 11:54:30,193: -PUB [/rosout] /project2_solution http://ip-172-31-19-100:46091/
[rosmaster.master][INFO] 2017-10-09 11:54:30,196: -PUB [/tf] /project2_solution http://ip-172-31-19-100:46091/
[rosmaster.master][INFO] 2017-10-09 11:54:30,200: -SERVICE [/project2_solution/get_loggers] /project2_solution rosrpc://ip-172-31-19-100:49651
[rosmaster.master][INFO] 2017-10-09 11:54:30,204: -SERVICE [/project2_solution/set_logger_level] /project2_solution rosrpc://ip-172-31-19-100:49651
[rosmaster.master][INFO] 2017-10-09 11:55:19,048: +PUB [/rosout] /project2_solution http://ip-172-31-19-100:56432/
[rosmaster.master][INFO] 2017-10-09 11:55:19,065: +SERVICE [/project2_solution/get_loggers] /project2_solution http://ip-172-31-19-100:56432/
[rosmaster.master][INFO] 2017-10-09 11:55:19,070: +SERVICE [/project2_solution/set_logger_level] /project2_solution http://ip-172-31-19-100:56432/
[rosmaster.master][INFO] 2017-10-09 11:55:19,074: +PUB [/tf] /project2_solution http://ip-172-31-19-100:56432/
[rosmaster.master][INFO] 2017-10-09 11:55:19,591: -PUB [/rosout] /project2_solution http://ip-172-31-19-100:56432/
[rosmaster.master][INFO] 2017-10-09 11:55:19,594: -PUB [/tf] /project2_solution http://ip-172-31-19-100:56432/
[rosmaster.master][INFO] 2017-10-09 11:55:19,599: -SERVICE [/project2_solution/get_loggers] /project2_solution rosrpc://ip-172-31-19-100:40695
[rosmaster.master][INFO] 2017-10-09 11:55:19,602: -SERVICE [/project2_solution/set_logger_level] /project2_solution rosrpc://ip-172-31-19-100:40695
[rosmaster.master][INFO] 2017-10-09 11:55:35,880: +PUB [/rosout] /project2_solution http://ip-172-31-19-100:39935/
[rosmaster.master][INFO] 2017-10-09 11:55:35,895: +SERVICE [/project2_solution/get_loggers] /project2_solution http://ip-172-31-19-100:39935/
[rosmaster.master][INFO] 2017-10-09 11:55:35,900: +SERVICE [/project2_solution/set_logger_level] /project2_solution http://ip-172-31-19-100:39935/
[rosmaster.master][INFO] 2017-10-09 11:55:35,906: +PUB [/tf] /project2_solution http://ip-172-31-19-100:39935/
[rosmaster.master][INFO] 2017-10-09 11:56:52,505: +PUB [/rosout] /project2_solution http://ip-172-31-19-100:39812/
[rosmaster.master][INFO] 2017-10-09 11:56:52,525: +SERVICE [/project2_solution/get_loggers] /project2_solution http://ip-172-31-19-100:39812/
[rosmaster.master][INFO] 2017-10-09 11:56:52,530: +SERVICE [/project2_solution/set_logger_level] /project2_solution http://ip-172-31-19-100:39812/
[rosmaster.master][INFO] 2017-10-09 11:56:52,539: +PUB [/tf] /project2_solution http://ip-172-31-19-100:39812/
[rosmaster.master][INFO] 2017-10-09 11:58:07,250: +PUB [/rosout] /project2_solution http://ip-172-31-19-100:36288/
[rosmaster.master][INFO] 2017-10-09 11:58:07,260: +SERVICE [/project2_solution/get_loggers] /project2_solution http://ip-172-31-19-100:36288/
[rosmaster.master][INFO] 2017-10-09 11:58:07,268: +SERVICE [/project2_solution/set_logger_level] /project2_solution http://ip-172-31-19-100:36288/
[rosmaster.master][INFO] 2017-10-09 11:58:07,281: +PUB [/tf] /project2_solution http://ip-172-31-19-100:36288/
[rosmaster.master][INFO] 2017-10-09 11:59:37,583: +PUB [/rosout] /project2_solution http://ip-172-31-19-100:42296/
[rosmaster.master][INFO] 2017-10-09 11:59:37,597: +SERVICE [/project2_solution/get_loggers] /project2_solution http://ip-172-31-19-100:42296/
[rosmaster.master][INFO] 2017-10-09 11:59:37,602: +SERVICE [/project2_solution/set_logger_level] /project2_solution http://ip-172-31-19-100:42296/
[rosmaster.master][INFO] 2017-10-09 11:59:37,611: +PUB [/tf] /project2_solution http://ip-172-31-19-100:42296/
[rosmaster.master][INFO] 2017-10-09 11:59:38,130: -PUB [/rosout] /project2_solution http://ip-172-31-19-100:42296/
[rosmaster.master][INFO] 2017-10-09 11:59:38,134: -PUB [/tf] /project2_solution http://ip-172-31-19-100:42296/
[rosmaster.master][INFO] 2017-10-09 11:59:38,138: -SERVICE [/project2_solution/get_loggers] /project2_solution rosrpc://ip-172-31-19-100:40712
[rosmaster.master][INFO] 2017-10-09 11:59:38,142: -SERVICE [/project2_solution/set_logger_level] /project2_solution rosrpc://ip-172-31-19-100:40712
[rosmaster.master][INFO] 2017-10-09 12:01:25,463: +PUB [/rosout] /project2_solution http://ip-172-31-19-100:36203/
[rosmaster.master][INFO] 2017-10-09 12:01:25,474: +SERVICE [/project2_solution/get_loggers] /project2_solution http://ip-172-31-19-100:36203/
[rosmaster.master][INFO] 2017-10-09 12:01:25,482: +SERVICE [/project2_solution/set_logger_level] /project2_solution http://ip-172-31-19-100:36203/
[rosmaster.master][INFO] 2017-10-09 12:01:25,487: +PUB [/tf] /project2_solution http://ip-172-31-19-100:36203/
[rosmaster.master][INFO] 2017-10-09 12:01:39,216: +PUB [/rosout] /project2_solution http://ip-172-31-19-100:34624/
[rosmaster.master][INFO] 2017-10-09 12:01:39,227: +SERVICE [/project2_solution/get_loggers] /project2_solution http://ip-172-31-19-100:34624/
[rosmaster.master][INFO] 2017-10-09 12:01:39,231: +SERVICE [/project2_solution/set_logger_level] /project2_solution http://ip-172-31-19-100:34624/
[rosmaster.master][INFO] 2017-10-09 12:01:39,236: +PUB [/tf] /project2_solution http://ip-172-31-19-100:34624/
[rosmaster.master][INFO] 2017-10-09 12:02:10,386: +PUB [/rosout] /project2_solution http://ip-172-31-19-100:57401/
[rosmaster.master][INFO] 2017-10-09 12:02:10,411: +SERVICE [/project2_solution/get_loggers] /project2_solution http://ip-172-31-19-100:57401/
[rosmaster.master][INFO] 2017-10-09 12:02:10,416: +SERVICE [/project2_solution/set_logger_level] /project2_solution http://ip-172-31-19-100:57401/
[rosmaster.master][INFO] 2017-10-09 12:02:10,420: +PUB [/tf] /project2_solution http://ip-172-31-19-100:57401/
[rosmaster.master][INFO] 2017-10-09 12:03:06,540: +PUB [/rosout] /project2_solution http://ip-172-31-19-100:32824/
[rosmaster.master][INFO] 2017-10-09 12:03:06,551: +SERVICE [/project2_solution/get_loggers] /project2_solution http://ip-172-31-19-100:32824/
[rosmaster.master][INFO] 2017-10-09 12:03:06,555: +SERVICE [/project2_solution/set_logger_level] /project2_solution http://ip-172-31-19-100:32824/
[rosmaster.master][INFO] 2017-10-09 12:03:06,560: +PUB [/tf] /project2_solution http://ip-172-31-19-100:32824/
[rosmaster.master][INFO] 2017-10-09 12:20:13,161: publisherUpdate[/rosout] -> http://ip-172-31-19-100:39968/
[rosmaster.master][INFO] 2017-10-09 12:20:13,161: publisherUpdate[/tf] -> http://ip-172-31-19-100:58507/
[rosmaster.master][INFO] 2017-10-09 12:20:13,163: publisherUpdate[/rosout] -> http://ip-172-31-19-100:39968/
[rosmaster.master][INFO] 2017-10-09 12:20:13,168: publisherUpdate[/tf] -> http://ip-172-31-19-100:58507/
[rosmaster.threadpool][ERROR] 2017-10-09 12:20:13,169: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-10-09 12:20:13,180: publisherUpdate[/rosout] -> http://ip-172-31-19-100:39968/
[rosmaster.threadpool][ERROR] 2017-10-09 12:20:13,184: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-10-09 12:20:13,187: publisherUpdate[/tf] -> http://ip-172-31-19-100:58507/
[rosmaster.master][INFO] 2017-10-09 12:20:13,192: publisherUpdate[/rosout] -> http://ip-172-31-19-100:39968/
[rosmaster.threadpool][ERROR] 2017-10-09 12:20:13,200: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-10-09 12:20:13,209: publisherUpdate[/tf] -> http://ip-172-31-19-100:58507/
[rosmaster.master][INFO] 2017-10-09 12:20:13,215: -PUB [/rosout] /rosapi http://ip-172-31-19-100:50172/
[rosmaster.master][INFO] 2017-10-09 12:20:13,215: publisherUpdate[/rosout] -> http://ip-172-31-19-100:39968/
[rosmaster.threadpool][ERROR] 2017-10-09 12:20:13,224: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-10-09 12:20:13,240: publisherUpdate[/rosout] -> http://ip-172-31-19-100:39968/
[rosmaster.master][INFO] 2017-10-09 12:20:13,234: publisherUpdate[/tf] -> http://ip-172-31-19-100:58507/
[rosmaster.master][INFO] 2017-10-09 12:20:13,229: -PUB [/rosout] /rosbridge_websocket http://ip-172-31-19-100:35694/
[rosmaster.master][INFO] 2017-10-09 12:20:13,245: publisherUpdate[/rosout] -> http://ip-172-31-19-100:39968/
[rosmaster.threadpool][ERROR] 2017-10-09 12:20:13,259: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-10-09 12:20:13,268: -SERVICE [/rosapi/get_loggers] /rosapi rosrpc://ip-172-31-19-100:40731
[rosmaster.master][INFO] 2017-10-09 12:20:13,272: publisherUpdate[/tf] -> http://ip-172-31-19-100:58507/
[rosmaster.master][INFO] 2017-10-09 12:20:13,276: publisherUpdate[/rosout] -> http://ip-172-31-19-100:39968/
[rosmaster.master][INFO] 2017-10-09 12:20:13,280: -SERVICE [/rosbridge_websocket/set_logger_level] /rosbridge_websocket rosrpc://ip-172-31-19-100:33819
[rosmaster.threadpool][ERROR] 2017-10-09 12:20:13,284: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-10-09 12:20:13,288: publisherUpdate[/tf] -> http://ip-172-31-19-100:58507/
[rosmaster.master][INFO] 2017-10-09 12:20:13,293: -SERVICE [/rosapi/has_param] /rosapi rosrpc://ip-172-31-19-100:40731
[rosmaster.master][INFO] 2017-10-09 12:20:13,297: publisherUpdate[/rosout] -> http://ip-172-31-19-100:39968/
[rosmaster.threadpool][ERROR] 2017-10-09 12:20:13,306: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-10-09 12:20:13,311: -SERVICE [/rosbridge_websocket/get_loggers] /rosbridge_websocket rosrpc://ip-172-31-19-100:33819
[rosmaster.master][INFO] 2017-10-09 12:20:13,325: publisherUpdate[/tf] -> http://ip-172-31-19-100:58507/
[rosmaster.master][INFO] 2017-10-09 12:20:13,333: publisherUpdate[/rosout] -> http://ip-172-31-19-100:39968/
[rosmaster.master][INFO] 2017-10-09 12:20:13,343: -SERVICE [/rosapi/delete_param] /rosapi rosrpc://ip-172-31-19-100:40731
[rosmaster.master][INFO] 2017-10-09 12:20:13,363: -SERVICE [/rosapi/search_param] /rosapi rosrpc://ip-172-31-19-100:40731
[rosmaster.master][INFO] 2017-10-09 12:20:13,352: publisherUpdate[/tf] -> http://ip-172-31-19-100:58507/
[rosmaster.threadpool][ERROR] 2017-10-09 12:20:13,348: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-10-09 12:20:13,374: -PUB [/rosout_agg] /rosout http://ip-172-31-19-100:39968/
[rosmaster.threadpool][ERROR] 2017-10-09 12:20:13,379: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-10-09 12:20:13,382: publisherUpdate[/tf] -> http://ip-172-31-19-100:58507/
[rosmaster.master][INFO] 2017-10-09 12:20:13,385: -SERVICE [/rosapi/topic_type] /rosapi rosrpc://ip-172-31-19-100:40731
[rosmaster.master][INFO] 2017-10-09 12:20:13,397: -SERVICE [/rosapi/subscribers] /rosapi rosrpc://ip-172-31-19-100:40731
[rosmaster.master][INFO] 2017-10-09 12:20:13,401: -SERVICE [/rosapi/set_logger_level] /rosapi rosrpc://ip-172-31-19-100:40731
[rosmaster.master][INFO] 2017-10-09 12:20:13,404: -SERVICE [/rosapi/service_response_details] /rosapi rosrpc://ip-172-31-19-100:40731
[rosmaster.master][INFO] 2017-10-09 12:20:13,408: -SERVICE [/rosapi/service_host] /rosapi rosrpc://ip-172-31-19-100:40731
[rosmaster.master][INFO] 2017-10-09 12:20:13,412: -SERVICE [/rosapi/publishers] /rosapi rosrpc://ip-172-31-19-100:40731
[rosmaster.master][INFO] 2017-10-09 12:20:13,416: -SERVICE [/rosapi/topics] /rosapi rosrpc://ip-172-31-19-100:40731
[rosmaster.master][INFO] 2017-10-09 12:20:13,398: publisherUpdate[/tf] -> http://ip-172-31-19-100:58507/
[rosmaster.threadpool][ERROR] 2017-10-09 12:20:13,394: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2017-10-09 12:20:13,433: publisherUpdate[/tf] -> http://ip-172-31-19-100:58507/
[rosmaster.master][INFO] 2017-10-09 12:20:13,425: -SUB [/rosout] /rosout http://ip-172-31-19-100:39968/
[rosmaster.threadpool][ERROR] 2017-10-09 12:20:13,430: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
